FIPStxt,Stabr,Area_name,POVALL_2019,,,,,,,,,,,,,,,,,,,,,,,,,,
26127,MI,Oceana ,"3,880",,,,,,,,,,,,,,,,,,,,,,,,,,
26129,MI,Ogemaw ,"3,768",,,,,,,,,,,,,,,,,,,,,,,,,,
26131,MI,Ontonagon ,755,,,,,,,,,,,,,,,,,,,,,,,,,,
26133,MI,Osceola ,"3,376",,,,,,,,,,,,,,,,,,,,,,,,,,
26135,MI,Oscoda ,"1,258",,,,,,,,,,,,,,,,,,,,,,,,,,
26137,MI,Otsego ,"2,429",,,,,,,,,,,,,,,,,,,,,,,,,,
26139,MI,Ottawa ,"22,048",,,,,,,,,,,,,,,,,,,,,,,,,,
26141,MI,Presque Isle ,"1,344",,,,,,,,,,,,,,,,,,,,,,,,,,
26143,MI,Roscommon ,"3,636",,,,,,,,,,,,,,,,,,,,,,,,,,
26145,MI,Saginaw ,"34,239",,,,,,,,,,,,,,,,,,,,,,,,,,
26147,MI,St. Clair ,"16,375",,,,,,,,,,,,,,,,,,,,,,,,,,
26149,MI,St. Joseph ,"7,779",,,,,,,,,,,,,,,,,,,,,,,,,,
26151,MI,Sanilac ,"5,528",,,,,,,,,,,,,,,,,,,,,,,,,,
26153,MI,Schoolcraft ,"1,138",,,,,,,,,,,,,,,,,,,,,,,,,,
26155,MI,Shiawassee ,"7,344",,,,,,,,,,,,,,,,,,,,,,,,,,
26157,MI,Tuscola ,"5,948",,,,,,,,,,,,,,,,,,,,,,,,,,
26159,MI,Van Buren ,"9,697",,,,,,,,,,,,,,,,,,,,,,,,,,
26161,MI,Washtenaw ,"44,991",,,,,,,,,,,,,,,,,,,,,,,,,,
26163,MI,Wayne ,"341,821",,,,,,,,,,,,,,,,,,,,,,,,,,
26165,MI,Wexford ,"4,118",,,,,,,,,,,,,,,,,,,,,,,,,,
27001,MN,Aitkin ,"1,947",,,,,,,,,,,,,,,,,,,,,,,,,,
27003,MN,Anoka ,"21,793",,,,,,,,,,,,,,,,,,,,,,,,,,
27005,MN,Becker ,"3,447",,,,,,,,,,,,,,,,,,,,,,,,,,
27007,MN,Beltrami ,"7,357",,,,,,,,,,,,,,,,,,,,,,,,,,
27009,MN,Benton ,"3,465",,,,,,,,,,,,,,,,,,,,,,,,,,
27011,MN,Big Stone ,533,,,,,,,,,,,,,,,,,,,,,,,,,,
27013,MN,Blue Earth ,"9,729",,,,,,,,,,,,,,,,,,,,,,,,,,
27015,MN,Brown ,"1,763",,,,,,,,,,,,,,,,,,,,,,,,,,
27017,MN,Carlton ,"3,114",,,,,,,,,,,,,,,,,,,,,,,,,,
27019,MN,Carver ,"4,492",,,,,,,,,,,,,,,,,,,,,,,,,,
27021,MN,Cass ,"3,359",,,,,,,,,,,,,,,,,,,,,,,,,,
27023,MN,Chippewa ,"1,210",,,,,,,,,,,,,,,,,,,,,,,,,,
27025,MN,Chisago ,"3,403",,,,,,,,,,,,,,,,,,,,,,,,,,
27027,MN,Clay ,"7,283",,,,,,,,,,,,,,,,,,,,,,,,,,
27029,MN,Clearwater ,"1,002",,,,,,,,,,,,,,,,,,,,,,,,,,
27031,MN,Cook ,484,,,,,,,,,,,,,,,,,,,,,,,,,,
27033,MN,Cottonwood ,"1,182",,,,,,,,,,,,,,,,,,,,,,,,,,
27035,MN,Crow Wing ,"6,749",,,,,,,,,,,,,,,,,,,,,,,,,,
27037,MN,Dakota ,"26,714",,,,,,,,,,,,,,,,,,,,,,,,,,
27039,MN,Dodge ,"1,159",,,,,,,,,,,,,,,,,,,,,,,,,,
27041,MN,Douglas ,"2,375",,,,,,,,,,,,,,,,,,,,,,,,,,
27043,MN,Faribault ,"1,615",,,,,,,,,,,,,,,,,,,,,,,,,,
27045,MN,Fillmore ,"1,940",,,,,,,,,,,,,,,,,,,,,,,,,,
27047,MN,Freeborn ,"2,858",,,,,,,,,,,,,,,,,,,,,,,,,,
27049,MN,Goodhue ,"3,248",,,,,,,,,,,,,,,,,,,,,,,,,,
27051,MN,Grant ,519,,,,,,,,,,,,,,,,,,,,,,,,,,
27053,MN,Hennepin ,"120,032",,,,,,,,,,,,,,,,,,,,,,,,,,
27055,MN,Houston ,"1,430",,,,,,,,,,,,,,,,,,,,,,,,,,
27057,MN,Hubbard ,"2,386",,,,,,,,,,,,,,,,,,,,,,,,,,
27059,MN,Isanti ,"2,761",,,,,,,,,,,,,,,,,,,,,,,,,,
27061,MN,Itasca ,"4,946",,,,,,,,,,,,,,,,,,,,,,,,,,
27063,MN,Jackson ,953,,,,,,,,,,,,,,,,,,,,,,,,,,
27065,MN,Kanabec ,"1,632",,,,,,,,,,,,,,,,,,,,,,,,,,
27067,MN,Kandiyohi ,"4,136",,,,,,,,,,,,,,,,,,,,,,,,,,
27069,MN,Kittson ,386,,,,,,,,,,,,,,,,,,,,,,,,,,
27071,MN,Koochiching ,"1,559",,,,,,,,,,,,,,,,,,,,,,,,,,
27073,MN,Lac qui Parle ,614,,,,,,,,,,,,,,,,,,,,,,,,,,
27075,MN,Lake ,945,,,,,,,,,,,,,,,,,,,,,,,,,,
27077,MN,Lake of the Woods ,337,,,,,,,,,,,,,,,,,,,,,,,,,,
27079,MN,Le Sueur ,"2,027",,,,,,,,,,,,,,,,,,,,,,,,,,
27081,MN,Lincoln ,556,,,,,,,,,,,,,,,,,,,,,,,,,,
27083,MN,Lyon ,"2,609",,,,,,,,,,,,,,,,,,,,,,,,,,
27085,MN,McLeod ,"2,224",,,,,,,,,,,,,,,,,,,,,,,,,,
27087,MN,Mahnomen ,"1,158",,,,,,,,,,,,,,,,,,,,,,,,,,
27089,MN,Marshall ,691,,,,,,,,,,,,,,,,,,,,,,,,,,
27091,MN,Martin ,"2,041",,,,,,,,,,,,,,,,,,,,,,,,,,
27093,MN,Meeker ,"1,807",,,,,,,,,,,,,,,,,,,,,,,,,,
27095,MN,Mille Lacs ,"2,914",,,,,,,,,,,,,,,,,,,,,,,,,,
27097,MN,Morrison ,"2,944",,,,,,,,,,,,,,,,,,,,,,,,,,
27099,MN,Mower ,"4,539",,,,,,,,,,,,,,,,,,,,,,,,,,
27101,MN,Murray ,682,,,,,,,,,,,,,,,,,,,,,,,,,,
27103,MN,Nicollet ,"3,146",,,,,,,,,,,,,,,,,,,,,,,,,,
27105,MN,Nobles ,"2,334",,,,,,,,,,,,,,,,,,,,,,,,,,
27107,MN,Norman ,647,,,,,,,,,,,,,,,,,,,,,,,,,,
27109,MN,Olmsted ,"10,482",,,,,,,,,,,,,,,,,,,,,,,,,,
27111,MN,Otter Tail ,"6,331",,,,,,,,,,,,,,,,,,,,,,,,,,
27113,MN,Pennington ,"1,342",,,,,,,,,,,,,,,,,,,,,,,,,,
27115,MN,Pine ,"3,219",,,,,,,,,,,,,,,,,,,,,,,,,,
27117,MN,Pipestone ,986,,,,,,,,,,,,,,,,,,,,,,,,,,
27119,MN,Polk ,"3,266",,,,,,,,,,,,,,,,,,,,,,,,,,
27121,MN,Pope ,982,,,,,,,,,,,,,,,,,,,,,,,,,,
27123,MN,Ramsey ,"66,340",,,,,,,,,,,,,,,,,,,,,,,,,,
27125,MN,Red Lake ,397,,,,,,,,,,,,,,,,,,,,,,,,,,
27127,MN,Redwood ,"1,433",,,,,,,,,,,,,,,,,,,,,,,,,,
27129,MN,Renville ,"1,418",,,,,,,,,,,,,,,,,,,,,,,,,,
27131,MN,Rice ,"4,919",,,,,,,,,,,,,,,,,,,,,,,,,,
27133,MN,Rock ,785,,,,,,,,,,,,,,,,,,,,,,,,,,
27135,MN,Roseau ,902,,,,,,,,,,,,,,,,,,,,,,,,,,
27137,MN,St. Louis ,"24,428",,,,,,,,,,,,,,,,,,,,,,,,,,
27139,MN,Scott ,"6,157",,,,,,,,,,,,,,,,,,,,,,,,,,
27141,MN,Sherburne ,"5,170",,,,,,,,,,,,,,,,,,,,,,,,,,
27143,MN,Sibley ,"1,574",,,,,,,,,,,,,,,,,,,,,,,,,,
27145,MN,Stearns ,"17,305",,,,,,,,,,,,,,,,,,,,,,,,,,
27147,MN,Steele ,"2,262",,,,,,,,,,,,,,,,,,,,,,,,,,
27149,MN,Stevens ,"1,061",,,,,,,,,,,,,,,,,,,,,,,,,,
27151,MN,Swift ,864,,,,,,,,,,,,,,,,,,,,,,,,,,
27153,MN,Todd ,"2,874",,,,,,,,,,,,,,,,,,,,,,,,,,
27155,MN,Traverse ,374,,,,,,,,,,,,,,,,,,,,,,,,,,
27157,MN,Wabasha ,"1,803",,,,,,,,,,,,,,,,,,,,,,,,,,
27159,MN,Wadena ,"1,658",,,,,,,,,,,,,,,,,,,,,,,,,,
27161,MN,Waseca ,"1,569",,,,,,,,,,,,,,,,,,,,,,,,,,
27163,MN,Washington ,"11,924",,,,,,,,,,,,,,,,,,,,,,,,,,
27165,MN,Watonwan ,"1,081",,,,,,,,,,,,,,,,,,,,,,,,,,
27167,MN,Wilkin ,551,,,,,,,,,,,,,,,,,,,,,,,,,,
27169,MN,Winona ,"5,165",,,,,,,,,,,,,,,,,,,,,,,,,,
27171,MN,Wright ,"7,079",,,,,,,,,,,,,,,,,,,,,,,,,,
27173,MN,Yellow Medicine ,910,,,,,,,,,,,,,,,,,,,,,,,,,,
28001,MS,Adams ,"7,891",,,,,,,,,,,,,,,,,,,,,,,,,,
28003,MS,Alcorn ,"6,251",,,,,,,,,,,,,,,,,,,,,,,,,,
28005,MS,Amite ,"2,537",,,,,,,,,,,,,,,,,,,,,,,,,,
28007,MS,Attala ,"4,290",,,,,,,,,,,,,,,,,,,,,,,,,,
28009,MS,Benton ,"1,685",,,,,,,,,,,,,,,,,,,,,,,,,,
28011,MS,Bolivar ,"10,665",,,,,,,,,,,,,,,,,,,,,,,,,,
28013,MS,Calhoun ,"2,428",,,,,,,,,,,,,,,,,,,,,,,,,,
28015,MS,Carroll ,"1,641",,,,,,,,,,,,,,,,,,,,,,,,,,
28017,MS,Chickasaw ,"3,755",,,,,,,,,,,,,,,,,,,,,,,,,,
28019,MS,Choctaw ,"1,693",,,,,,,,,,,,,,,,,,,,,,,,,,
28021,MS,Claiborne ,"2,875",,,,,,,,,,,,,,,,,,,,,,,,,,
28023,MS,Clarke ,"3,573",,,,,,,,,,,,,,,,,,,,,,,,,,
28025,MS,Clay ,"5,635",,,,,,,,,,,,,,,,,,,,,,,,,,
28027,MS,Coahoma ,"8,210",,,,,,,,,,,,,,,,,,,,,,,,,,
28029,MS,Copiah ,"6,082",,,,,,,,,,,,,,,,,,,,,,,,,,
28031,MS,Covington ,"3,897",,,,,,,,,,,,,,,,,,,,,,,,,,
28033,MS,DeSoto ,"17,313",,,,,,,,,,,,,,,,,,,,,,,,,,
28035,MS,Forrest ,"16,776",,,,,,,,,,,,,,,,,,,,,,,,,,
28037,MS,Franklin ,"1,496",,,,,,,,,,,,,,,,,,,,,,,,,,
28039,MS,George ,"3,961",,,,,,,,,,,,,,,,,,,,,,,,,,
28041,MS,Greene ,"2,389",,,,,,,,,,,,,,,,,,,,,,,,,,
28043,MS,Grenada ,"4,162",,,,,,,,,,,,,,,,,,,,,,,,,,
28045,MS,Hancock ,"7,869",,,,,,,,,,,,,,,,,,,,,,,,,,
28047,MS,Harrison ,"35,341",,,,,,,,,,,,,,,,,,,,,,,,,,
28049,MS,Hinds ,"44,973",,,,,,,,,,,,,,,,,,,,,,,,,,
28051,MS,Holmes ,"5,447",,,,,,,,,,,,,,,,,,,,,,,,,,
28053,MS,Humphreys ,"2,949",,,,,,,,,,,,,,,,,,,,,,,,,,
28055,MS,Issaquena ,353,,,,,,,,,,,,,,,,,,,,,,,,,,
28057,MS,Itawamba ,"2,868",,,,,,,,,,,,,,,,,,,,,,,,,,
28059,MS,Jackson ,"21,371",,,,,,,,,,,,,,,,,,,,,,,,,,
28061,MS,Jasper ,"3,333",,,,,,,,,,,,,,,,,,,,,,,,,,
28063,MS,Jefferson ,"1,910",,,,,,,,,,,,,,,,,,,,,,,,,,
28065,MS,Jefferson Davis ,"2,676",,,,,,,,,,,,,,,,,,,,,,,,,,
28067,MS,Jones ,"15,816",,,,,,,,,,,,,,,,,,,,,,,,,,
28069,MS,Kemper ,"2,430",,,,,,,,,,,,,,,,,,,,,,,,,,
28071,MS,Lafayette ,"8,642",,,,,,,,,,,,,,,,,,,,,,,,,,
28073,MS,Lamar ,"10,059",,,,,,,,,,,,,,,,,,,,,,,,,,
28075,MS,Lauderdale ,"15,208",,,,,,,,,,,,,,,,,,,,,,,,,,
28077,MS,Lawrence ,"2,466",,,,,,,,,,,,,,,,,,,,,,,,,,
28079,MS,Leake ,"5,007",,,,,,,,,,,,,,,,,,,,,,,,,,
28081,MS,Lee ,"12,271",,,,,,,,,,,,,,,,,,,,,,,,,,
28083,MS,Leflore ,"9,631",,,,,,,,,,,,,,,,,,,,,,,,,,
28085,MS,Lincoln ,"6,564",,,,,,,,,,,,,,,,,,,,,,,,,,
28087,MS,Lowndes ,"9,836",,,,,,,,,,,,,,,,,,,,,,,,,,
28089,MS,Madison ,"10,541",,,,,,,,,,,,,,,,,,,,,,,,,,
28091,MS,Marion ,"5,661",,,,,,,,,,,,,,,,,,,,,,,,,,
28093,MS,Marshall ,"6,777",,,,,,,,,,,,,,,,,,,,,,,,,,
28095,MS,Monroe ,"6,211",,,,,,,,,,,,,,,,,,,,,,,,,,
28097,MS,Montgomery ,"2,285",,,,,,,,,,,,,,,,,,,,,,,,,,
28099,MS,Neshoba ,"6,228",,,,,,,,,,,,,,,,,,,,,,,,,,
28101,MS,Newton ,"4,163",,,,,,,,,,,,,,,,,,,,,,,,,,
28103,MS,Noxubee ,"2,989",,,,,,,,,,,,,,,,,,,,,,,,,,
28105,MS,Oktibbeha ,"14,067",,,,,,,,,,,,,,,,,,,,,,,,,,
28107,MS,Panola ,"7,738",,,,,,,,,,,,,,,,,,,,,,,,,,
28109,MS,Pearl River ,"9,767",,,,,,,,,,,,,,,,,,,,,,,,,,
28111,MS,Perry ,"2,358",,,,,,,,,,,,,,,,,,,,,,,,,,
28113,MS,Pike ,"10,040",,,,,,,,,,,,,,,,,,,,,,,,,,
28115,MS,Pontotoc ,"5,041",,,,,,,,,,,,,,,,,,,,,,,,,,
28117,MS,Prentiss ,"3,814",,,,,,,,,,,,,,,,,,,,,,,,,,
28119,MS,Quitman ,"2,322",,,,,,,,,,,,,,,,,,,,,,,,,,
28121,MS,Rankin ,"16,526",,,,,,,,,,,,,,,,,,,,,,,,,,
28123,MS,Scott ,"5,485",,,,,,,,,,,,,,,,,,,,,,,,,,
28125,MS,Sharkey ,"1,415",,,,,,,,,,,,,,,,,,,,,,,,,,
28127,MS,Simpson ,"4,656",,,,,,,,,,,,,,,,,,,,,,,,,,
28129,MS,Smith ,"2,988",,,,,,,,,,,,,,,,,,,,,,,,,,
28131,MS,Stone ,"3,144",,,,,,,,,,,,,,,,,,,,,,,,,,
28133,MS,Sunflower ,"7,156",,,,,,,,,,,,,,,,,,,,,,,,,,
28135,MS,Tallahatchie ,"4,304",,,,,,,,,,,,,,,,,,,,,,,,,,
28137,MS,Tate ,"4,114",,,,,,,,,,,,,,,,,,,,,,,,,,
28139,MS,Tippah ,"3,500",,,,,,,,,,,,,,,,,,,,,,,,,,
28141,MS,Tishomingo ,"3,242",,,,,,,,,,,,,,,,,,,,,,,,,,
28143,MS,Tunica ,"2,666",,,,,,,,,,,,,,,,,,,,,,,,,,
28145,MS,Union ,"3,694",,,,,,,,,,,,,,,,,,,,,,,,,,
28147,MS,Walthall ,"3,063",,,,,,,,,,,,,,,,,,,,,,,,,,
28149,MS,Warren ,"9,016",,,,,,,,,,,,,,,,,,,,,,,,,,
28151,MS,Washington ,"14,550",,,,,,,,,,,,,,,,,,,,,,,,,,
28153,MS,Wayne ,"4,447",,,,,,,,,,,,,,,,,,,,,,,,,,
28155,MS,Webster ,"1,631",,,,,,,,,,,,,,,,,,,,,,,,,,
28157,MS,Wilkinson ,"2,340",,,,,,,,,,,,,,,,,,,,,,,,,,
28159,MS,Winston ,"4,441",,,,,,,,,,,,,,,,,,,,,,,,,,
28161,MS,Yalobusha ,"2,906",,,,,,,,,,,,,,,,,,,,,,,,,,
28163,MS,Yazoo ,"8,253",,,,,,,,,,,,,,,,,,,,,,,,,,
29001,MO,Adair ,"4,308",,,,,,,,,,,,,,,,,,,,,,,,,,
29003,MO,Andrew ,"1,559",,,,,,,,,,,,,,,,,,,,,,,,,,
29005,MO,Atchison ,648,,,,,,,,,,,,,,,,,,,,,,,,,,
29007,MO,Audrain ,"3,797",,,,,,,,,,,,,,,,,,,,,,,,,,
29009,MO,Barry ,"6,569",,,,,,,,,,,,,,,,,,,,,,,,,,
29011,MO,Barton ,"1,737",,,,,,,,,,,,,,,,,,,,,,,,,,
29013,MO,Bates ,"2,674",,,,,,,,,,,,,,,,,,,,,,,,,,
29015,MO,Benton ,"3,208",,,,,,,,,,,,,,,,,,,,,,,,,,
29017,MO,Bollinger ,"1,734",,,,,,,,,,,,,,,,,,,,,,,,,,
29019,MO,Boone ,"29,399",,,,,,,,,,,,,,,,,,,,,,,,,,
29021,MO,Buchanan ,"13,094",,,,,,,,,,,,,,,,,,,,,,,,,,
29023,MO,Butler ,"9,362",,,,,,,,,,,,,,,,,,,,,,,,,,
29025,MO,Caldwell ,"1,197",,,,,,,,,,,,,,,,,,,,,,,,,,
29027,MO,Callaway ,"4,735",,,,,,,,,,,,,,,,,,,,,,,,,,
29029,MO,Camden ,"6,149",,,,,,,,,,,,,,,,,,,,,,,,,,
29031,MO,Cape Girardeau ,"10,909",,,,,,,,,,,,,,,,,,,,,,,,,,
29033,MO,Carroll ,"1,183",,,,,,,,,,,,,,,,,,,,,,,,,,
29035,MO,Carter ,"1,176",,,,,,,,,,,,,,,,,,,,,,,,,,
29037,MO,Cass ,"8,226",,,,,,,,,,,,,,,,,,,,,,,,,,
29039,MO,Cedar ,"2,529",,,,,,,,,,,,,,,,,,,,,,,,,,
29041,MO,Chariton ,901,,,,,,,,,,,,,,,,,,,,,,,,,,
29043,MO,Christian ,"9,091",,,,,,,,,,,,,,,,,,,,,,,,,,
29045,MO,Clark ,943,,,,,,,,,,,,,,,,,,,,,,,,,,
29047,MO,Clay ,"22,470",,,,,,,,,,,,,,,,,,,,,,,,,,
29049,MO,Clinton ,"1,968",,,,,,,,,,,,,,,,,,,,,,,,,,
29051,MO,Cole ,"7,628",,,,,,,,,,,,,,,,,,,,,,,,,,
29053,MO,Cooper ,"1,896",,,,,,,,,,,,,,,,,,,,,,,,,,
29055,MO,Crawford ,"3,656",,,,,,,,,,,,,,,,,,,,,,,,,,
29057,MO,Dade ,"1,180",,,,,,,,,,,,,,,,,,,,,,,,,,
29059,MO,Dallas ,"2,954",,,,,,,,,,,,,,,,,,,,,,,,,,
29061,MO,Daviess ,"1,425",,,,,,,,,,,,,,,,,,,,,,,,,,
29063,MO,DeKalb ,"1,329",,,,,,,,,,,,,,,,,,,,,,,,,,
29065,MO,Dent ,"2,917",,,,,,,,,,,,,,,,,,,,,,,,,,
29067,MO,Douglas ,"2,434",,,,,,,,,,,,,,,,,,,,,,,,,,
29069,MO,Dunklin ,"7,569",,,,,,,,,,,,,,,,,,,,,,,,,,
29071,MO,Franklin ,"9,546",,,,,,,,,,,,,,,,,,,,,,,,,,
29073,MO,Gasconade ,"1,671",,,,,,,,,,,,,,,,,,,,,,,,,,
29075,MO,Gentry ,740,,,,,,,,,,,,,,,,,,,,,,,,,,
29077,MO,Greene ,"40,634",,,,,,,,,,,,,,,,,,,,,,,,,,
29079,MO,Grundy ,"1,774",,,,,,,,,,,,,,,,,,,,,,,,,,
29081,MO,Harrison ,"1,266",,,,,,,,,,,,,,,,,,,,,,,,,,
29083,MO,Henry ,"3,729",,,,,,,,,,,,,,,,,,,,,,,,,,
29085,MO,Hickory ,"1,712",,,,,,,,,,,,,,,,,,,,,,,,,,
29087,MO,Holt ,508,,,,,,,,,,,,,,,,,,,,,,,,,,
29089,MO,Howard ,"1,205",,,,,,,,,,,,,,,,,,,,,,,,,,
29091,MO,Howell ,"8,213",,,,,,,,,,,,,,,,,,,,,,,,,,
29093,MO,Iron ,"2,046",,,,,,,,,,,,,,,,,,,,,,,,,,
29095,MO,Jackson ,"94,823",,,,,,,,,,,,,,,,,,,,,,,,,,
29097,MO,Jasper ,"22,258",,,,,,,,,,,,,,,,,,,,,,,,,,
29099,MO,Jefferson ,"18,767",,,,,,,,,,,,,,,,,,,,,,,,,,
29101,MO,Johnson ,"5,724",,,,,,,,,,,,,,,,,,,,,,,,,,
29103,MO,Knox ,645,,,,,,,,,,,,,,,,,,,,,,,,,,
29105,MO,Laclede ,"5,544",,,,,,,,,,,,,,,,,,,,,,,,,,
29107,MO,Lafayette ,"3,430",,,,,,,,,,,,,,,,,,,,,,,,,,
29109,MO,Lawrence ,"6,046",,,,,,,,,,,,,,,,,,,,,,,,,,
29111,MO,Lewis ,"1,503",,,,,,,,,,,,,,,,,,,,,,,,,,
29113,MO,Lincoln ,"5,456",,,,,,,,,,,,,,,,,,,,,,,,,,
29115,MO,Linn ,"2,207",,,,,,,,,,,,,,,,,,,,,,,,,,
29117,MO,Livingston ,"1,984",,,,,,,,,,,,,,,,,,,,,,,,,,
29119,MO,McDonald ,"4,173",,,,,,,,,,,,,,,,,,,,,,,,,,
29121,MO,Macon ,"1,842",,,,,,,,,,,,,,,,,,,,,,,,,,
29123,MO,Madison ,"1,982",,,,,,,,,,,,,,,,,,,,,,,,,,
29125,MO,Maries ,"1,229",,,,,,,,,,,,,,,,,,,,,,,,,,
29127,MO,Marion ,"3,776",,,,,,,,,,,,,,,,,,,,,,,,,,
29129,MO,Mercer ,453,,,,,,,,,,,,,,,,,,,,,,,,,,
29131,MO,Miller ,"3,818",,,,,,,,,,,,,,,,,,,,,,,,,,
29133,MO,Mississippi ,"3,130",,,,,,,,,,,,,,,,,,,,,,,,,,
29135,MO,Moniteau ,"1,617",,,,,,,,,,,,,,,,,,,,,,,,,,
29137,MO,Monroe ,"1,143",,,,,,,,,,,,,,,,,,,,,,,,,,
29139,MO,Montgomery ,"1,482",,,,,,,,,,,,,,,,,,,,,,,,,,
29141,MO,Morgan ,"3,594",,,,,,,,,,,,,,,,,,,,,,,,,,
29143,MO,New Madrid ,"3,758",,,,,,,,,,,,,,,,,,,,,,,,,,
29145,MO,Newton ,"7,511",,,,,,,,,,,,,,,,,,,,,,,,,,
29147,MO,Nodaway ,"3,302",,,,,,,,,,,,,,,,,,,,,,,,,,
29149,MO,Oregon ,"2,132",,,,,,,,,,,,,,,,,,,,,,,,,,
29151,MO,Osage ,"1,199",,,,,,,,,,,,,,,,,,,,,,,,,,
29153,MO,Ozark ,"2,056",,,,,,,,,,,,,,,,,,,,,,,,,,
29155,MO,Pemiscot ,"4,178",,,,,,,,,,,,,,,,,,,,,,,,,,
29157,MO,Perry ,"1,710",,,,,,,,,,,,,,,,,,,,,,,,,,
29159,MO,Pettis ,"5,349",,,,,,,,,,,,,,,,,,,,,,,,,,
29161,MO,Phelps ,"7,069",,,,,,,,,,,,,,,,,,,,,,,,,,
29163,MO,Pike ,"2,802",,,,,,,,,,,,,,,,,,,,,,,,,,
29165,MO,Platte ,"5,451",,,,,,,,,,,,,,,,,,,,,,,,,,
29167,MO,Polk ,"6,005",,,,,,,,,,,,,,,,,,,,,,,,,,
29169,MO,Pulaski ,"6,185",,,,,,,,,,,,,,,,,,,,,,,,,,
29171,MO,Putnam ,725,,,,,,,,,,,,,,,,,,,,,,,,,,
29173,MO,Ralls ,"1,026",,,,,,,,,,,,,,,,,,,,,,,,,,
29175,MO,Randolph ,"3,710",,,,,,,,,,,,,,,,,,,,,,,,,,
29177,MO,Ray ,"2,076",,,,,,,,,,,,,,,,,,,,,,,,,,
29179,MO,Reynolds ,"1,333",,,,,,,,,,,,,,,,,,,,,,,,,,
29181,MO,Ripley ,"2,581",,,,,,,,,,,,,,,,,,,,,,,,,,
29183,MO,St. Charles ,"18,379",,,,,,,,,,,,,,,,,,,,,,,,,,
29185,MO,St. Clair ,"1,771",,,,,,,,,,,,,,,,,,,,,,,,,,
29186,MO,Ste. Genevieve ,"1,698",,,,,,,,,,,,,,,,,,,,,,,,,,
29187,MO,St. Francois ,"10,201",,,,,,,,,,,,,,,,,,,,,,,,,,
29189,MO,St. Louis ,"90,474",,,,,,,,,,,,,,,,,,,,,,,,,,
29195,MO,Saline ,"3,357",,,,,,,,,,,,,,,,,,,,,,,,,,
29197,MO,Schuyler ,953,,,,,,,,,,,,,,,,,,,,,,,,,,
29199,MO,Scotland ,688,,,,,,,,,,,,,,,,,,,,,,,,,,
29201,MO,Scott ,"6,730",,,,,,,,,,,,,,,,,,,,,,,,,,
29203,MO,Shannon ,"1,827",,,,,,,,,,,,,,,,,,,,,,,,,,
29205,MO,Shelby ,906,,,,,,,,,,,,,,,,,,,,,,,,,,
29207,MO,Stoddard ,"5,249",,,,,,,,,,,,,,,,,,,,,,,,,,
29209,MO,Stone ,"4,873",,,,,,,,,,,,,,,,,,,,,,,,,,
29211,MO,Sullivan ,935,,,,,,,,,,,,,,,,,,,,,,,,,,
29213,MO,Taney ,"6,818",,,,,,,,,,,,,,,,,,,,,,,,,,
29215,MO,Texas ,"4,923",,,,,,,,,,,,,,,,,,,,,,,,,,
29217,MO,Vernon ,"3,367",,,,,,,,,,,,,,,,,,,,,,,,,,
29219,MO,Warren ,"3,521",,,,,,,,,,,,,,,,,,,,,,,,,,
29221,MO,Washington ,"5,269",,,,,,,,,,,,,,,,,,,,,,,,,,
29223,MO,Wayne ,"2,620",,,,,,,,,,,,,,,,,,,,,,,,,,
29225,MO,Webster ,"6,236",,,,,,,,,,,,,,,,,,,,,,,,,,
29227,MO,Worth ,292,,,,,,,,,,,,,,,,,,,,,,,,,,
29229,MO,Wright ,"3,534",,,,,,,,,,,,,,,,,,,,,,,,,,
29510,MO,St. Louis city,"59,238",,,,,,,,,,,,,,,,,,,,,,,,,,
30001,MT,Beaverhead ,"1,302",,,,,,,,,,,,,,,,,,,,,,,,,,
30003,MT,Big Horn ,"3,430",,,,,,,,,,,,,,,,,,,,,,,,,,
30005,MT,Blaine ,"1,401",,,,,,,,,,,,,,,,,,,,,,,,,,
30007,MT,Broadwater ,556,,,,,,,,,,,,,,,,,,,,,,,,,,
30009,MT,Carbon ,"1,078",,,,,,,,,,,,,,,,,,,,,,,,,,
30011,MT,Carter ,175,,,,,,,,,,,,,,,,,,,,,,,,,,
30013,MT,Cascade ,"11,259",,,,,,,,,,,,,,,,,,,,,,,,,,
30015,MT,Chouteau ,857,,,,,,,,,,,,,,,,,,,,,,,,,,
30017,MT,Custer ,"1,427",,,,,,,,,,,,,,,,,,,,,,,,,,
30019,MT,Daniels ,180,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,MT,Dawson ,955,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,MT,Deer Lodge ,"1,350",,,,,,,,,,,,,,,,,,,,,,,,,,
30025,MT,Fallon ,272,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,MT,Fergus ,"1,418",,,,,,,,,,,,,,,,,,,,,,,,,,
30029,MT,Flathead ,"9,689",,,,,,,,,,,,,,,,,,,,,,,,,,
30031,MT,Gallatin ,"11,486",,,,,,,,,,,,,,,,,,,,,,,,,,
30033,MT,Garfield ,206,,,,,,,,,,,,,,,,,,,,,,,,,,
30035,MT,Glacier ,"3,449",,,,,,,,,,,,,,,,,,,,,,,,,,
30037,MT,Golden Valley ,155,,,,,,,,,,,,,,,,,,,,,,,,,,
30039,MT,Granite ,417,,,,,,,,,,,,,,,,,,,,,,,,,,
30041,MT,Hill ,"2,517",,,,,,,,,,,,,,,,,,,,,,,,,,
30043,MT,Jefferson ,967,,,,,,,,,,,,,,,,,,,,,,,,,,
